代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
300759.SZ,康龙化成,2019-01-28,9.19,11.03,9.19,11.03,47270,
300759.SZ,康龙化成,2019-01-29,12.13,12.13,12.13,12.13,31944,
300759.SZ,康龙化成,2019-01-30,13.34,13.34,13.34,13.34,52131,
300759.SZ,康龙化成,2019-01-31,14.67,14.67,14.67,14.67,144864,
300759.SZ,康龙化成,2019-02-01,16.14,16.14,16.14,16.14,216435,
300759.SZ,康龙化成,2019-02-11,17.75,17.75,17.75,17.75,129382,
300759.SZ,康龙化成,2019-02-12,19.53,19.53,19.53,19.53,175669,
300759.SZ,康龙化成,2019-02-13,21.48,21.48,21.48,21.48,968004,
300759.SZ,康龙化成,2019-02-14,23.63,23.63,23.63,23.63,497534,
300759.SZ,康龙化成,2019-02-15,25.99,25.99,25.99,25.99,416289,
300759.SZ,康龙化成,2019-02-18,28.59,28.59,28.59,28.59,386812,
300759.SZ,康龙化成,2019-02-19,31.45,31.45,31.45,31.45,607835,
300759.SZ,康龙化成,2019-02-20,34.6,34.6,34.6,34.6,420632,
300759.SZ,康龙化成,2019-02-21,38.06,38.06,35.51,37.39,49403889,
300759.SZ,康龙化成,2019-02-22,36.82,37.8,36.26,37.29,28937978,
300759.SZ,康龙化成,2019-02-25,36.66,41.02,36.66,39.5,41628062,
300759.SZ,康龙化成,2019-02-26,39.03,42.99,37.53,37.88,33723125,
300759.SZ,康龙化成,2019-02-27,37.5,41.67,37.1,41.67,27249306,
300759.SZ,康龙化成,2019-02-28,39,40.23,37.8,38.8,26774046,
300759.SZ,康龙化成,2019-03-01,40.2,42.38,39.43,41.14,28050195,
300759.SZ,康龙化成,2019-03-04,40.8,44.89,40.4,42.46,29386256,
300759.SZ,康龙化成,2019-03-05,41.64,42.32,41.17,41.98,19892206,
300759.SZ,康龙化成,2019-03-06,41.76,44.2,41.75,42.36,24569929,
300759.SZ,康龙化成,2019-03-07,41.58,45.86,40.76,44.2,28662989,
300759.SZ,康龙化成,2019-03-08,42.58,42.8,39.78,39.78,23042921,
300759.SZ,康龙化成,2019-03-11,39.11,40.79,39,40.66,14420455,
300759.SZ,康龙化成,2019-03-12,41,42.24,40,41.2,15087786,
300759.SZ,康龙化成,2019-03-13,40.79,42.49,39.5,39.59,13216954,
300759.SZ,康龙化成,2019-03-14,38.94,40.59,36.5,37.27,13579599,
300759.SZ,康龙化成,2019-03-15,37.86,41,37.51,41,18371417,
300759.SZ,康龙化成,2019-03-18,42.92,43.87,41.39,42.8,19507666,
300759.SZ,康龙化成,2019-03-19,43.15,46.88,41.93,44.9,20815017,
300759.SZ,康龙化成,2019-03-20,43.66,44.44,41.88,42.5,15179993,
300759.SZ,康龙化成,2019-03-21,41.98,42.76,41.52,41.72,10954112,
300759.SZ,康龙化成,2019-03-22,41.49,42.65,41.32,41.5,8430781,
300759.SZ,康龙化成,2019-03-25,39.78,41.1,39.39,40.06,9032025,
300759.SZ,康龙化成,2019-03-26,40.49,41.99,39.5,40.55,7762844,
300759.SZ,康龙化成,2019-03-27,40.9,41.6,39.55,40.23,7513216,
300759.SZ,康龙化成,2019-03-28,39.73,40.48,38.02,38.3,7797010,
300759.SZ,康龙化成,2019-03-29,38.48,42.13,38.08,42.13,12268293,
300759.SZ,康龙化成,2019-04-01,42.3,42.98,41.48,42.95,13659165,
